lemma,length,suffix_2,suffix_3,suffix_4,prefix_2,prefix_3,prefix_4,projection_x,projection_y,article
accucapaciteit,14,it,eit,teit,ac,acc,accu,11.233991,9.921685,de
voorganger,10,er,ger,nger,vo,voo,voor,11.93348,9.388238,de
amoledschermen,14,en,men,rmen,am,amo,amol,13.997552,12.623104,de
marktleider,11,er,der,ider,ma,mar,mark,8.562687,12.4507265,de
hardware,8,re,are,ware,ha,har,hard,8.386224,10.326395,de
SoC,3,oc,soc,soc,so,soc,soc,13.511757,7.766057,de
productiviteit/comfort,22,rt,ort,fort,pr,pro,prod,9.066622,11.564579,de
centerpunt,10,nt,unt,punt,ce,cen,cent,9.676792,7.9733624,het
beeldschermverhouding,21,ng,ing,ding,be,bee,beel,13.932234,12.673038,de
beeldschermoppervlak,20,ak,lak,vlak,be,bee,beel,13.941597,12.66338,het
schermdiagonaal,15,al,aal,naal,sc,sch,sche,13.931033,12.578595,de
verkoopterm,11,rm,erm,term,ve,ver,verk,8.148791,12.29648,de
pixel,5,el,xel,ixel,pi,pix,pixe,13.765234,12.897944,de
resolutie,9,ie,tie,utie,re,res,reso,10.982138,9.62255,de
mediamarkt,10,kt,rkt,arkt,me,med,medi,12.28307,12.683238,de
adviesprijs,11,js,ijs,rijs,ad,adv,advi,10.195767,12.039385,de
hardwaar,8,ar,aar,waar,ha,har,hard,12.550286,8.123076,de
omslag,6,ag,lag,slag,om,oms,omsl,11.091302,8.996878,both
prijskaart,10,rt,art,aart,pr,pri,prij,8.013891,12.837287,het
Note,4,te,ote,note,no,not,note,11.98859,11.014212,de
verkoopprijs,12,js,ijs,rijs,ve,ver,verk,8.050788,12.565549,de
lader,5,er,der,ader,la,lad,lade,12.785152,8.279774,de
verschill,9,ll,ill,hill,ve,ver,vers,11.594961,9.793113,de
Ipad,4,ad,pad,ipad,ip,ipa,ipad,13.371035,8.110125,de
preview,7,ew,iew,view,pr,pre,prev,13.790673,12.856804,de
S,1,s,s,s,s,s,s,13.884063,7.8015833,de
schermverhouding,16,ng,ing,ding,sc,sch,sche,13.723883,12.36446,de
Samsungs,8,gs,ngs,ungs,sa,sam,sams,8.254911,10.665994,de
SoC.,4,c.,oc.,soc.,so,soc,soc.,13.472903,7.942496,de
keus,4,us,eus,keus,ke,keu,keus,12.604663,7.7766824,de
karbonn,7,nn,onn,bonn,ka,kar,karb,8.634507,4.6352525,de
community,9,ty,ity,nity,co,com,comm,8.035839,7.7853584,de
XDA,3,da,xda,xda,xd,xda,xda,13.5691395,7.8426776,de
toetenborddock,14,ck,ock,dock,to,toe,toet,11.459322,6.9401093,het
flitser,7,er,ser,tser,fl,fli,flit,11.215609,7.0293145,de
paneel,6,el,eel,neel,pa,pan,pane,10.998996,7.5250206,both
kantelhekak,11,ak,kak,ekak,ka,kan,kant,12.297202,6.6987886,de
zoekfunctie,11,ie,tie,ctie,zo,zoe,zoek,12.365769,16.077238,de
Palais,6,is,ais,lais,pa,pal,pala,13.935853,9.505895,het
munt,4,nt,unt,munt,mu,mun,munt,12.252086,7.9676585,de
graaf,5,af,aaf,raaf,gr,gra,graa,12.064304,7.7911744,de
bolwerk,7,rk,erk,werk,bo,bol,bolw,13.558882,6.179903,het
kasteelheer,11,er,eer,heer,ka,kas,kast,14.067129,9.547231,de
hertogdom,9,om,dom,gdom,he,her,hert,13.798653,9.513457,het
palais,6,is,ais,lais,pa,pal,pala,12.70717,7.701819,het
sloopproject,12,ct,ect,ject,sl,slo,sloo,10.324343,4.1125417,het
casino,6,no,ino,sino,ca,cas,casi,7.6237626,12.68645,both
casino-websites,15,es,tes,ites,ca,cas,casi,7.634035,12.688358,de
bonusvoorwaarde,15,de,rde,arde,bo,bon,bonu,8.847678,13.224513,de
bonus,5,us,nus,onus,bo,bon,bonu,8.849056,13.22604,both
Kansspelen,10,en,len,elen,ka,kan,kans,14.321923,9.607284,de
bestuurskracht,14,ht,cht,acht,be,bes,best,10.270487,12.960116,de
politieregio,12,io,gio,egio,po,pol,poli,9.550576,15.805817,de
VVDcommissie,12,ie,sie,ssie,vv,vvd,vvdc,10.657792,12.807922,de
burgemeester,12,er,ter,ster,bu,bur,burg,7.9555798,8.100897,both
klok,4,ok,lok,klok,kl,klo,klok,15.249452,10.527,de
potentie,8,ie,tie,ntie,po,pot,pote,10.410374,9.557852,de
ambtstermijn,12,jn,ijn,mijn,am,amb,ambt,14.932936,10.466318,de
PKK-proces,10,es,ces,oces,pk,pkk,pkk-,13.557226,8.02785,het
EUterreurlijst,14,st,jst,ijst,eu,eut,eute,10.389424,10.502141,de
bakens,6,ns,ens,kens,ba,bak,bake,12.809585,6.7785974,de
rechtstaat,10,at,aat,taat,re,rec,rech,11.161315,11.952873,de
prototype,9,pe,ype,type,pr,pro,prot,9.932925,10.48206,het
overstag,8,ag,tag,stag,ov,ove,over,11.674407,9.447551,het
vaarseizoen,11,en,oen,zoen,va,vaa,vaar,4.768564,7.1397257,het
rugpijn,7,jn,ijn,pijn,ru,rug,rugp,11.005599,6.788803,de
geometrie,9,ie,rie,trie,ge,geo,geom,10.201261,7.7189517,de
bedbodem,8,em,dem,odem,be,bed,bedb,12.19892,7.1453767,de
steunen,7,en,nen,unen,st,ste,steu,10.493466,11.158554,de
pompkelder,10,er,der,lder,po,pom,pomp,10.352096,5.0509963,de
omvang,6,ng,ang,vang,om,omv,omva,10.1627245,8.988605,de
armoede,7,de,ede,oede,ar,arm,armo,11.514208,9.667542,de
armoedebarometer,16,er,ter,eter,ar,arm,armo,10.250534,9.306339,de
kinderarmoede,13,de,ede,oede,ki,kin,kind,6.992912,5.3028126,de
armoedsituatie,14,ie,tie,atie,ar,arm,armo,11.467632,9.621373,de
soacentra,9,ra,tra,ntra,so,soa,soac,12.389201,6.9128532,de
Hivcentra,9,ra,tra,ntra,hi,hiv,hivc,8.9393215,5.634721,de
aandeel,7,el,eel,deel,aa,aan,aand,10.795067,9.652561,both
bevolkinggroep,14,ep,oep,roep,be,bev,bevo,16.342318,11.148716,de
houdbaarheid,12,id,eid,heid,ho,hou,houd,11.241801,15.244279,de
hospitality-sector,18,or,tor,ctor,ho,hos,hosp,7.2084928,7.2962217,de
spuigat,7,at,gat,igat,sp,spu,spui,12.500531,8.619653,de
lagen,5,en,gen,agen,la,lag,lage,11.209779,11.75432,het
UFCachthoek,11,ek,oek,hoek,uf,ufc,ufca,11.462813,12.945139,de
zwaargewichtdivisie,19,ie,sie,isie,zw,zwa,zwaa,11.710402,4.3446217,de
slotseconde,11,de,nde,onde,sl,slo,slot,9.791469,7.844355,de
bovenlip,8,ip,lip,nlip,bo,bov,bove,9.487725,8.142722,de
LEDachtergrondverlichting,25,ng,ing,ting,le,led,leda,9.950583,5.4748106,de
laptop,6,op,top,ptop,la,lap,lapt,8.404894,10.351916,de
802.11ac-technologie,20,ie,gie,ogie,80,802,802.,7.980376,10.157141,de
gitaarmeis,10,is,eis,meis,gi,git,gita,15.441963,12.010707,het
cuttlebug,9,ug,bug,ebug,cu,cut,cutt,11.156507,7.634701,de
bloemet,7,et,met,emet,bl,blo,bloe,12.985886,4.8162107,de
pons,4,ns,ons,pons,po,pon,pons,11.902215,7.284088,de
glitterpapier,13,er,ier,pier,gl,gli,glit,11.319803,6.550701,het
stempeltje,10,je,tje,ltje,st,ste,stem,12.113365,11.698504,het
blenderpen,10,en,pen,rpen,bl,ble,blen,10.445596,7.148775,de
resulaat,8,at,aat,laat,re,res,resu,12.230845,7.062801,het
taskforce,9,ce,rce,orce,ta,tas,task,9.654124,13.169036,de
bouwer,6,er,wer,uwer,bo,bou,bouw,8.369647,9.171043,de
verhuurdersheffing,18,ng,ing,fing,ve,ver,verh,6.7226686,7.903641,de
vervuiling,10,ng,ing,ling,ve,ver,verv,8.863207,4.8938427,de
schooltuin,10,in,uin,tuin,sc,sch,scho,6.2028317,11.951548,de
bureauhoofd,11,fd,ofd,oofd,bu,bur,bure,9.879671,13.1894865,het
melding,7,ng,ing,ding,me,mel,meld,11.368283,11.129082,de
grondmonster,12,er,ter,ster,gr,gro,gron,9.107832,7.3493004,het
onderzoeksresultat,18,at,tat,ltat,on,ond,onde,7.6504765,11.364948,de
begeleider,10,er,der,ider,be,beg,bege,9.96536,12.403969,de
gezondheidsrisico,17,co,ico,sico,ge,gez,gezo,8.215756,5.7883396,both
vrijwilliger,12,er,ger,iger,vr,vri,vrij,10.097331,11.944298,de
GGD,3,gd,ggd,ggd,gg,ggd,ggd,13.580404,7.583451,de
sleuf,5,uf,euf,leuf,sl,sle,sleu,12.162274,7.183896,de
uitgeversbond,13,nd,ond,bond,ui,uit,uitg,12.404395,12.301857,de
goedkeuring,11,ng,ing,ring,go,goe,goed,11.333118,11.191063,de
bond,4,nd,ond,bond,bo,bon,bond,7.923073,13.343657,de
Auteursrechtrichtlijn,21,jn,ijn,lijn,au,aut,aute,12.414936,12.277394,de
origineel,9,el,eel,neel,or,ori,orig,14.167442,10.273481,het
houder,6,er,der,uder,ho,hou,houd,11.443617,8.84961,de
kopie,5,ie,pie,opie,ko,kop,kopi,12.33275,11.974988,de
distributierecht,16,ht,cht,echt,di,dis,dist,10.576886,10.479315,het
uiterlijk,9,jk,ijk,lijk,ui,uit,uite,12.076833,9.637085,het
speelplezier,12,er,ier,zier,sp,spe,spee,6.752516,10.071279,het
wapen,5,en,pen,apen,wa,wap,wape,10.672386,6.0539145,both
level,5,el,vel,evel,le,lev,leve,10.13809,9.239279,de
kort,4,rt,ort,kort,ko,kor,kort,7.640493,12.717983,het
humor,5,or,mor,umor,hu,hum,humo,12.980689,9.536188,de
peuteropvang,12,ng,ang,vang,pe,peu,peut,12.919892,6.4418397,de
peuter,6,er,ter,uter,pe,peu,peut,12.5918455,8.707053,de
basisschool,11,ol,ool,hool,ba,bas,basi,6.253038,11.848308,de
methode,7,de,ode,hode,me,met,meth,10.142445,10.370274,de
sportkooi,9,oi,ooi,kooi,sp,spo,spor,5.680719,10.233874,de
olimp,5,mp,imp,limp,ol,oli,olim,12.732117,7.605339,de
Greenfluencer,13,er,cer,ncer,gr,gre,gree,13.466481,4.8366704,de
kunstgrassector,15,or,tor,ctor,ku,kun,kuns,11.432294,4.8377314,de
groensector,11,or,tor,ctor,gr,gro,groe,13.477457,4.818388,de
eikenprocessierups,18,ps,ups,rups,ei,eik,eike,8.842717,10.116068,de
TU,2,tu,tu,tu,tu,tu,tu,13.189104,7.637034,de
sectie,6,ie,tie,ctie,se,sec,sect,11.475861,8.446436,de
pop,3,op,pop,pop,po,pop,pop,11.996375,6.627773,de
poppendokter,12,er,ter,kter,po,pop,popp,8.697607,6.0439854,de
anatomie,8,ie,mie,omie,an,ana,anat,9.567053,6.4151173,de
abdij,5,ij,dij,bdij,ab,abd,abdi,12.235523,8.941883,de
vogelvereniging,15,ng,ing,ging,vo,vog,voge,11.450704,5.71295,de
opstelwedstrijden,17,en,den,jden,op,ops,opst,6.1244574,9.8253975,de
balzaal,7,al,aal,zaal,ba,bal,balz,12.887127,6.723778,de
essentie,8,ie,tie,ntie,es,ess,esse,12.882437,7.2535753,de
psychiater,10,er,ter,ater,ps,psy,psyc,8.497362,6.373861,de
leerproces,10,es,ces,oces,le,lee,leer,6.477851,11.509778,het
tussentijd,10,jd,ijd,tijd,tu,tus,tuss,11.596171,9.338454,de
incarnatietijd,14,jd,ijd,tijd,in,inc,inca,14.287434,10.330343,de
arbeidsmarktsituatie,20,ie,tie,atie,ar,arb,arbe,9.27394,14.122482,de
Arbeidskrachtenonderzoek,24,ek,oek,zoek,ar,arb,arbe,9.353087,14.019775,het
arbeidsmarktinformatie,22,ie,tie,atie,ar,arb,arbe,9.313098,14.07841,de
dataverzameling,15,ng,ing,ling,da,dat,data,11.985461,13.389021,de
interviewer,11,er,wer,ewer,in,int,inte,10.929083,11.890841,de
respondent,10,nt,ent,dent,re,res,resp,11.550531,10.910588,de
steekproef,10,ef,oef,roef,st,ste,stee,7.623282,10.903276,de
respons,7,ns,ons,pons,re,res,resp,11.992141,10.690187,de
populatie,9,ie,tie,atie,po,pop,popu,16.346071,11.151121,de
schatting,9,ng,ing,ting,sc,sch,scha,12.158523,11.4235735,de
doelvariabelen,14,en,len,elen,do,doe,doel,5.244859,10.71045,de
enquêteresultat,15,at,tat,ltat,en,enq,enqu,7.725628,11.2309475,de
weging,6,ng,ing,ging,we,weg,wegi,12.163409,7.751156,de
bevolkingstotalen,17,en,len,alen,be,bev,bevo,16.343254,11.1493025,de
interpretatie,13,ie,tie,atie,in,int,inte,11.791617,10.518923,de
steekproefomvang,16,ng,ang,vang,st,ste,stee,7.5999627,10.949352,de
arbeidsparticipatie,19,ie,tie,atie,ar,arb,arbe,9.378692,14.0626745,de
arbeidsmarktpositie,19,ie,tie,itie,ar,arb,arbe,9.314492,14.082216,de
inboedel,8,el,del,edel,in,inb,inbo,10.543884,8.763024,de
tegeltableau,12,au,eau,leau,te,teg,tege,13.416158,11.323148,het
fabriek,7,ek,iek,riek,fa,fab,fabr,8.586961,11.2734995,de
bakkerij,8,ij,rij,erij,ba,bak,bakk,12.337736,4.7293324,de
kerkpoort,9,rt,ort,oort,ke,ker,kerk,14.450551,9.680159,de
Zoutsloot,9,ot,oot,loot,zo,zou,zout,12.370827,7.2304473,de
oxide,5,de,ide,xide,ox,oxi,oxid,8.694498,4.7457676,de
klei,4,ei,lei,klei,kl,kle,klei,12.721425,6.3876977,de
ijzer-calcium,13,um,ium,cium,ij,ijz,ijze,10.339813,6.453306,de
tekening,8,ng,ing,ning,te,tek,teke,13.546869,12.27526,de
trek,4,ek,rek,trek,tr,tre,trek,9.12753,8.402857,de
hoofdproduct,12,ct,uct,duct,ho,hoo,hoof,8.485618,11.52527,het
schotel,7,el,tel,otel,sc,sch,scho,13.416049,6.6695886,de
gebruiksgoed,12,ed,oed,goed,ge,geb,gebr,9.909698,10.931064,het
papkommen,9,en,men,mmen,pa,pap,papk,13.189375,8.485394,de
gleibakkers,11,rs,ers,kers,gl,gle,glei,13.286776,6.386038,de
beschildering,13,ng,ing,ring,be,bes,besc,13.619287,12.215167,de
spreukschotel,13,el,tel,otel,sp,spr,spre,12.147455,6.926482,de
eeuw,4,uw,euw,eeuw,ee,eeu,eeuw,14.412832,10.321534,de
sieraardewerk,13,rk,erk,werk,si,sie,sier,11.493777,6.5946445,het
schilder,8,er,der,lder,sc,sch,schi,13.583854,12.180429,de
vermelding,10,ng,ing,ding,ve,ver,verm,11.811499,11.050662,de
monogram,8,am,ram,gram,mo,mon,mono,11.205685,9.665505,het
leerhard,8,rd,ard,hard,le,lee,leer,12.647083,7.151629,het
loodglazuur,11,ur,uur,zuur,lo,loo,lood,12.040725,6.777466,het
baktemperatuur,14,ur,uur,tuur,ba,bak,bakt,14.115386,2.82257,de
snijder,7,er,der,jder,sn,sni,snij,11.182715,7.4394054,de
versiering,10,ng,ing,ring,ve,ver,vers,11.081613,9.113575,de
kerfsneewerk,12,rk,erk,werk,ke,ker,kerf,12.065583,6.6099834,het
volkskunst,10,st,nst,unst,vo,vol,volk,13.257535,10.177431,de
draaischijf,11,jf,ijf,hijf,dr,dra,draa,10.625691,7.59552,de
bijproduct,10,ct,uct,duct,bi,bij,bijp,13.95004,6.521741,both
nijverheid,10,id,eid,heid,ni,nij,nijv,12.163287,9.4357,de
groothandel,11,el,del,ndel,gr,gro,groo,8.585058,12.365496,de
kleurgebruik,12,ik,uik,ruik,kl,kle,kleu,10.588336,17.32462,het
huishouden,10,en,den,uden,hu,hui,huis,7.198821,7.457975,het
alleenverkoop,13,op,oop,koop,al,all,alle,8.161303,12.27832,de
bloeiperiode,12,de,ode,iode,bl,blo,bloe,14.9381895,10.461968,de
snijders,8,rs,ers,ders,sn,sni,snij,11.297841,7.329404,de
snijwerk,8,rk,erk,werk,sn,sni,snij,11.464996,7.280222,het
belangstelling,14,ng,ing,ling,be,bel,bela,11.826198,10.383663,de
import,6,rt,ort,port,im,imp,impo,9.093402,11.606475,de
vervaardiging,13,ng,ing,ging,ve,ver,verv,8.797645,11.049649,de
initia,6,ia,tia,itia,in,ini,init,10.828134,9.71023,de
beginperiode,12,de,ode,iode,be,beg,begi,14.766805,11.540324,de
pijler,6,er,ler,jler,pi,pij,pijl,10.565463,7.8051157,de
meesterknecht,13,ht,cht,echt,me,mee,mees,13.2996235,9.327701,de
lelie,5,ie,lie,elie,le,lel,leli,12.865906,7.462951,de
aardewerkfabriek,16,ek,iek,riek,aa,aar,aard,10.113637,6.7911677,de
fabrieksmer,11,er,mer,smer,fa,fab,fabr,8.630703,11.278926,de
CV-ketel,8,el,tel,etel,cv,cv-,cv-k,10.317915,11.692477,de
Energiemarkt,12,kt,rkt,arkt,en,ene,ener,4.001667,11.178334,de
installatietechniek,19,ek,iek,niek,in,ins,inst,8.792164,10.596363,de
salarisindicatie,16,ie,tie,atie,sa,sal,sala,8.884696,13.892117,de
CV-Installatiemonteur,21,ur,eur,teur,cv,cv-,cv-i,10.354756,11.735601,de
standaardzoekmachine,20,ne,ine,hine,st,sta,stan,12.364318,16.0753,de
URL-balk,8,lk,alk,balk,ur,url,url-,12.698238,13.298064,de
browserkaper,12,er,per,aper,br,bro,brow,12.684535,13.406358,de
browserinstelling,17,ng,ing,ling,br,bro,brow,12.660683,13.429064,de
surfgedrag,10,ag,rag,drag,su,sur,surf,10.342898,3.6785977,het
downloader,10,er,der,ader,do,dow,down,9.227874,10.827511,de
download,8,ad,oad,load,do,dow,down,9.263315,10.796877,de
inbegrepen,10,en,pen,epen,in,inb,inbe,12.199621,9.117674,de
configuratiescherm,18,rm,erm,herm,co,con,conf,13.9757805,12.580149,het
browserdoorverwijzingen,23,en,gen,ngen,br,bro,brow,12.675196,13.425728,de
rechterbovenhoek,16,ek,oek,hoek,re,rec,rech,16.117542,8.7297945,de
chrome-menupictogram,20,am,ram,gram,ch,chr,chro,13.775962,12.684495,het
hoofdscherm,11,rm,erm,herm,ho,hoo,hoof,13.989247,12.5985,het
mozilla,7,la,lla,illa,mo,moz,mozi,14.3351,12.556146,both
verwijderinggids,16,ds,ids,gids,ve,ver,verw,10.706117,9.28814,de
aardbei,7,ei,bei,dbei,aa,aar,aard,12.757629,4.9983554,de
zalm,4,lm,alm,zalm,za,zal,zalm,10.392814,4.1380973,de
bovenkant,9,nt,ant,kant,bo,bov,bove,9.351212,8.135324,de
geitenkaasmengsel,17,el,sel,gsel,ge,gei,geit,12.141766,5.1843863,het
paprika,7,ka,ika,rika,pa,pap,papr,12.759522,6.8183384,de
tuinker,7,er,ker,nker,tu,tui,tuin,11.451292,4.8191,de
solliciteerbutton,17,on,ton,tton,so,sol,soll,10.6262,11.007802,de
woonwijek,9,ek,jek,ijek,wo,woo,woon,7.541623,7.854488,de
vaststelling,12,ng,ing,ling,va,vas,vast,11.856711,10.226002,de
ontwerpplan,11,an,lan,plan,on,ont,ontw,13.097841,12.22961,het
raadsbesluit,12,it,uit,luit,ra,raa,raad,11.452907,14.222702,het
groenstrook,11,ok,ook,rook,gr,gro,groe,13.469323,4.8413258,de
slagenweg,9,eg,weg,nweg,sl,sla,slag,10.7845545,8.591434,de
song,4,ng,ong,song,so,son,song,15.230252,11.849152,de
delgados,8,os,dos,ados,de,del,delg,11.450778,7.873144,de
inlijving,9,ng,ing,ving,in,inl,inli,10.6489105,8.839369,de
bevrijding,10,ng,ing,ding,be,bev,bevr,11.558872,12.229138,de
tolk,4,lk,olk,tolk,to,tol,tolk,12.275511,8.023623,de
volksopinie,11,ie,nie,inie,vo,vol,volk,11.983138,9.023593,de
keizerrijk,10,jk,ijk,rijk,ke,kei,keiz,13.930983,9.830349,het
censuur,7,ur,uur,suur,ce,cen,cens,11.489333,11.406487,de
aangezicht,10,ht,cht,icht,aa,aan,aang,10.706639,8.445893,het
keizerin,8,in,rin,erin,ke,kei,keiz,13.873479,9.624632,de
onderprefect,12,ct,ect,fect,on,ond,onde,10.039766,8.278449,de
stadhuis,8,is,uis,huis,st,sta,stad,7.984844,8.0001,het
handhaver,9,er,ver,aver,ha,han,hand,9.949082,12.249912,de
universiteit,12,it,eit,teit,un,uni,univ,6.767043,11.917139,de
professor,9,or,sor,ssor,pr,pro,prof,6.90439,11.762029,de
heelkunde,9,de,nde,unde,he,hee,heel,12.515412,8.712788,de
eerbetoon,9,on,oon,toon,ee,eer,eerb,12.157264,7.5744123,het
natie,5,ie,tie,atie,na,nat,nati,10.936776,13.01457,de
intocht,7,ht,cht,ocht,in,int,into,10.301944,8.66843,de
anekdote,8,te,ote,dote,an,ane,anek,13.183696,10.861044,de
oud-schepen,11,en,pen,epen,ou,oud,oud-,10.293322,4.1906896,de
overheersing,12,ng,ing,sing,ov,ove,over,13.370063,15.614626,de
vaderland,9,nd,and,land,va,vad,vade,12.698569,7.193888,het
offer,5,er,fer,ffer,of,off,offe,9.864817,11.841146,het
lot,3,ot,lot,lot,lo,lot,lot,10.908824,9.670266,both
regiment,8,nt,ent,ment,re,reg,regi,10.961486,12.91955,het
leger,5,er,ger,eger,le,leg,lege,11.79787,8.92522,het
magt,4,gt,agt,magt,ma,mag,magt,10.044016,9.6827965,de
overschot,9,ot,hot,chot,ov,ove,over,8.773602,12.479566,het
terugtocht,10,ht,cht,ocht,te,ter,teru,10.015319,8.945669,de
Katabasis,9,is,sis,asis,ka,kat,kata,12.552234,7.0458093,de
onderprefecte,13,te,cte,ecte,on,ond,onde,10.102615,8.2666025,de
arrondissement,14,nt,ent,ment,ar,arr,arro,9.358653,7.600281,both
begeerte,8,te,rte,erte,be,beg,bege,12.503869,9.266028,de
waardigheid,11,id,eid,heid,wa,waa,waar,11.980555,10.442287,de
verzet,6,et,zet,rzet,ve,ver,verz,11.299908,12.61606,het
oranjevlag,10,ag,lag,vlag,or,ora,oran,12.571974,5.972459,de
gezag,5,ag,zag,ezag,ge,gez,geza,10.430103,12.784934,het
krijgsraad,10,ad,aad,raad,kr,kri,krij,11.264784,12.99644,de
vestingwal,10,al,wal,gwal,ve,ves,vest,8.677936,8.995143,de
koepoort,8,rt,ort,oort,ko,koe,koep,11.171152,8.811918,de
mut,3,ut,mut,mut,mu,mut,mut,13.170318,7.1442175,de
rok,3,ok,rok,rok,ro,rok,rok,12.366594,8.650605,de
symbool,7,ol,ool,bool,sy,sym,symb,12.407729,11.415315,het
verlangen,9,en,gen,ngen,ve,ver,verl,11.151682,10.961863,het
flinkst,7,st,kst,nkst,fl,fli,flin,12.36612,8.285888,de
Eiland,6,nd,and,land,ei,eil,eila,12.673478,7.1269865,het
conscriptie,11,ie,tie,ptie,co,con,cons,11.652133,9.778822,de
inbrandsteken,13,en,ken,eken,in,inb,inbr,10.351579,5.0687003,het
kazematt,8,tt,att,matt,ka,kaz,kaze,12.845505,6.4852533,de
vesting,7,ng,ing,ting,ve,ves,vest,8.666291,8.973243,de
aanvaarding,11,ng,ing,ding,aa,aan,aanv,11.698666,10.352724,de
jicht,5,ht,cht,icht,ji,jic,jich,12.590413,8.286045,de
draagkracht,11,ht,cht,acht,dr,dra,draa,10.417261,7.944168,de
personenregister,16,er,ter,ster,pe,per,pers,10.5955715,11.788604,het
geloofspraktij,14,ij,tij,ktij,ge,gel,gelo,14.312756,9.654508,de
handvat,7,at,vat,dvat,ha,han,hand,11.736782,7.800183,het
hand.,5,d.,nd.,and.,ha,han,hand,10.337952,6.9511056,de
achteruitgang,13,ng,ang,gang,ac,ach,acht,10.804693,9.050351,de
afdichting,10,ng,ing,ting,af,afd,afdi,11.214354,8.897914,de
grav,4,av,rav,grav,gr,gra,grav,12.681156,7.3104663,de
legende,7,de,nde,ende,le,leg,lege,13.837025,10.088874,de
Zorginstituut,13,ut,uut,tuut,zo,zor,zorg,13.817089,6.817934,het
kantonrechter,13,er,ter,hter,ka,kan,kant,11.113281,12.063049,de
zorginstituut,13,ut,uut,tuut,zo,zor,zorg,7.880621,5.953104,het
standpunt,9,nt,unt,punt,st,sta,stan,11.316333,10.559701,both
comparitie,10,ie,tie,itie,co,com,comp,12.009938,7.5201435,de
carillon,8,on,lon,llon,ca,car,cari,12.272959,6.564175,het
Eusebiustoren,13,en,ren,oren,eu,eus,euse,12.7244425,6.7508273,de
stadhuistor,11,or,tor,stor,st,sta,stad,8.12574,8.017754,de
klokk,5,kk,okk,lokk,kl,klo,klok,15.236539,10.523349,de
diaspora,8,ra,ora,pora,di,dia,dias,8.166492,8.845844,de
emigratie,9,ie,tie,atie,em,emi,emig,8.151416,8.830178,de
coryfee,7,ee,fee,yfee,co,cor,cory,11.7781925,7.249271,de
hoedanigheid,12,id,eid,heid,ho,hoe,hoed,11.408317,10.135152,de
soranî,6,nî,anî,ranî,so,sor,sora,12.940857,7.0927877,het
persoonauto,11,to,uto,auto,pe,per,pers,6.388038,8.733621,de
vreze,5,ze,eze,reze,vr,vre,vrez,12.233542,7.8295546,de
engel,5,el,gel,ngel,en,eng,enge,13.08385,8.357629,de
oudst,5,st,dst,udst,ou,oud,ouds,14.372706,10.278115,both
zaad,4,ad,aad,zaad,za,zaa,zaad,13.193024,7.031966,both
eerstgeborene,13,ne,ene,rene,ee,eer,eers,7.1223907,5.112728,de
rechtsvorm,10,rm,orm,vorm,re,rec,rech,16.113464,8.738597,de
branche,7,he,che,nche,br,bra,bran,11.137656,6.0562506,de
bedrijfsprofiel,15,el,iel,fiel,be,bed,bedr,9.26903,12.60714,het
hotelIncheckendinsdagUitcheckenwoensdag,39,ag,dag,sdag,ho,hot,hote,6.9290404,6.9959826,het
oever,5,er,ver,ever,oe,oev,oeve,13.151547,8.157727,de
synagoge,8,ge,oge,goge,sy,syn,syna,14.5129385,9.608289,de
menigte,7,te,gte,igte,me,men,meni,12.643457,11.356256,de
bloeding,8,ng,ing,ding,bl,blo,bloe,3.9391778,8.917034,de
genezing,8,ng,ing,zing,ge,gen,gene,9.224474,6.1783905,de
bijzijn,7,jn,ijn,zijn,bi,bij,bijz,12.760553,7.4854426,het
verwarming,10,ng,ing,ming,ve,ver,verw,14.1194315,2.858973,de
reparatie,9,ie,tie,atie,re,rep,repa,9.113329,9.295683,de
statief,7,ef,ief,tief,st,sta,stat,10.910972,7.9048133,het
aanmelding,10,ng,ing,ding,aa,aan,aanm,10.321762,11.675957,de
buur,4,ur,uur,buur,bu,buu,buur,13.130287,7.2805796,de
poten,5,en,ten,oten,po,pot,pote,11.693781,6.9404507,de
financiën,9,ën,iën,ciën,fi,fin,fina,8.538575,13.507663,de
continuïteit,12,it,eit,teit,co,con,cont,10.838964,9.569249,de
ondernemingsrecht,17,ht,cht,echt,on,ond,onde,9.356268,12.607923,het
arbeidsrecht,12,ht,cht,echt,ar,arb,arbe,9.314163,14.079439,het
ontslagrecht,12,ht,cht,echt,on,ont,onts,10.542211,9.48224,het
arbeidsovereenkomst,19,st,mst,omst,ar,arb,arbe,9.401203,14.001302,de
wetgever,8,er,ver,ever,we,wet,wetg,9.769824,3.6169004,de
beeïndigingsovereenkomst,24,st,mst,omst,be,bee,beeï,9.83151,11.856444,de
beëindigingsovereenkomst,24,st,mst,omst,be,beë,beëi,9.608972,9.664693,de
bedrijfscultuur,15,ur,uur,tuur,be,bed,bedr,9.25332,12.698682,de
faillissement,13,nt,ent,ment,fa,fai,fail,7.809977,13.583838,het
curator,7,or,tor,ator,cu,cur,cura,13.802096,11.742573,de
crediteur,9,ur,eur,teur,cr,cre,cred,7.7383833,13.63628,de
huurrecht,9,ht,cht,echt,hu,huu,huur,6.8131647,7.892138,het
incassotraject,14,ct,ect,ject,in,inc,inca,11.194094,9.034432,het
feria,5,ia,ria,eria,fe,fer,feri,12.871406,7.494837,de
zeilgeschiedenis,16,is,nis,enis,ze,zei,zeil,10.256764,4.186134,de
record,6,rd,ord,cord,re,rec,reco,10.015265,10.058683,het
